[0.13565826458219155, 0.8883041280990869]
[0.2833588523375905, 0.7585062456848735]
[0.4620940722606684, 0.6077493385651362]
[0.7208630503820964, 0.36498709619069697]
[0.8987448921630358, 0.1536576107818902]
[0.9723197315252347, -0.018606161072028837]
[0.9273690955007254, -0.1439140334301333]
[0.7575002716827848, -0.18587585683952207]
[0.635123278476733, -0.30133498308719825]
[0.4346652587501271, -0.47536881263207137]
[0.23404695587977467, -0.7374032087058613]
[0.02812415666042342, -0.8146108930787892]
[-0.16165285467944165, -0.7623931229334598]
[-0.3469757803120358, -0.6509899142750424]
[-0.4815902790562825, -0.5301017553024985]
[-0.7296042567340195, -0.2931078426140668]
[-0.8762003612841786, -0.09367416653067245]
[-0.9227834531993304, 0.07203020522028633]
[-0.821446114599098, 0.2032458568630806]
[-0.6305481833758195, 0.2980255535735732]
[-0.43244848594307783, 0.47012716655625886]
[-0.2293110096331214, 0.7451111952143196]
[-0.02142018763221737, 0.8368770082158845]
[0.16648779289972032, 0.789314568938279]
[0.35069063004676837, 0.677672860223711]
[0.5767854284754244, 0.49678054306876007]
[0.8219711779811029, 0.2549529302872958]
[0.948294137944747, 0.06270578996226767]
[0.9368928824813476, -0.06800456464106347]
[0.8294953637033164, -0.20403629050014327]
[0.635123278476733, -0.30133498308719825]
[0.4346652587501271, -0.47536881263207137]
[0.23404695587977467, -0.7374032087058613]
[0.02812415666042342, -0.8146108930787892]
[-0.16165285467944165, -0.7623931229334598]
[-0.3469757803120358, -0.6509899142750424]
[-0.4815902790562825, -0.5301017553024985]
[-0.7296042567340195, -0.2931078426140668]
[-0.8762003612841786, -0.09367416653067245]
[-0.9227834531993304, 0.07203020522028633]
[-0.821446114599098, 0.2032458568630806]
[-0.6305481833758195, 0.2980255535735732]
[-0.43244848594307783, 0.47012716655625886]
[-0.2293110096331214, 0.7451111952143196]
[-0.02142018763221737, 0.8368770082158845]
[0.16648779289972032, 0.789314568938279]
[0.35069063004676837, 0.677672860223711]
[0.5767854284754244, 0.49678054306876007]
[0.8219711779811029, 0.2549529302872958]
[0.948294137944747, 0.06270578996226767]
[0.9368928824813476, -0.06800456464106347]
[0.8294953637033164, -0.20403629050014327]
[0.635123278476733, -0.30133498308719825]
[0.4346652587501271, -0.47536881263207137]
[0.23404695587977467, -0.7374032087058613]
[0.02812415666042342, -0.8146108930787892]
[-0.16165285467944165, -0.7623931229334598]
[-0.3469757803120358, -0.6509899142750424]
[-0.4815902790562825, -0.5301017553024985]
[-0.7296042567340195, -0.2931078426140668]
[-0.8762003612841786, -0.09367416653067245]
[-0.9227834531993304, 0.07203020522028633]
[-0.821446114599098, 0.2032458568630806]
[-0.6305481833758195, 0.2980255535735732]
[-0.43244848594307783, 0.47012716655625886]
[-0.2293110096331214, 0.7451111952143196]
[-0.02142018763221737, 0.8368770082158845]
[0.16648779289972032, 0.789314568938279]
[0.35069063004676837, 0.677672860223711]
[0.5767854284754244, 0.49678054306876007]
[0.8219711779811029, 0.2549529302872958]
[0.948294137944747, 0.06270578996226767]
[0.9368928824813476, -0.06800456464106347]
[0.8294953637033164, -0.20403629050014327]
[0.635123278476733, -0.30133498308719825]
[0.4346652587501271, -0.47536881263207137]
[0.23404695587977467, -0.7374032087058613]
[0.02812415666042342, -0.8146108930787892]
[-0.16165285467944165, -0.7623931229334598]
[-0.3469757803120358, -0.6509899142750424]
[-0.4815902790562825, -0.5301017553024985]
[-0.7296042567340195, -0.2931078426140668]
[-0.8762003612841786, -0.09367416653067245]
[-0.9227834531993304, 0.07203020522028633]
[-0.821446114599098, 0.2032458568630806]
[-0.6305481833758195, 0.2980255535735732]
[-0.43244848594307783, 0.47012716655625886]
[-0.2293110096331214, 0.7451111952143196]
[-0.02142018763221737, 0.8368770082158845]
[0.16648779289972032, 0.789314568938279]
[0.35069063004676837, 0.677672860223711]
[0.5767854284754244, 0.49678054306876007]
[0.8219711779811029, 0.2549529302872958]
[0.948294137944747, 0.06270578996226767]
[0.9368928824813476, -0.06800456464106347]
[0.8294953637033164, -0.20403629050014327]
[0.635123278476733, -0.30133498308719825]
[0.4346652587501271, -0.47536881263207137]
[0.23404695587977467, -0.7374032087058613]
[0.02812415666042342, -0.8146108930787892]
